PUMFID,LM_30,LM_35A,LM35BCDE,LM_35F,LM_35G,LM_40,MH_05,MH_15A,MH_15B,MH_15C,MH_15D,MH_15E,MH_15F,MH_15G,BH_20A,BH_20B,BH_20C,BH_20D,BH_20E,BH_20F,BH_20G,BH_20H,BH_20I,BH_20J,BH_20K,BH_20L,BH_20M,BH_20N,BH_35A,BH_35B,BH_35C,BH_35D,BH_35E,BH_40A,BH_40B,BH_40C,BH_40D,BH_40E,BH_40F,BH_40G,BH_40H,BH_110,BH_115,HHLDSIZC,AGEGRP,IMMIGRNC,SEX,PCHILD,MARSTATC,DWELCODC,PEDUC_LC,PTELEWSC,PEMPSTC,ANXDVGAD,ANXDVSEV,ANXDVGAC,MHDVMHI,PFSCDV,RURURB,PERS_WGT,VERDATE
8982,5,2,2,2,1,4,3,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,3,1,3,9,4,3,3,3,3,3,3,3,3,3,5,1,5,1,1,0,3,2,4,3,1,0,0,2,2,0,2,2280.4776,05/06/2020
8983,4,2,2,2,1,4,3,2,1,1,2,2,3,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,3,3,3,2,3,3,3,2,1,3,3,3,3,3,1,2,1,2,1,4,1,4,1,1,6,2,2,2,1,2,1382.4406,05/06/2020
8984,6,2,2,2,1,4,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,3,3,3,4,3,3,3,3,3,1,3,3,1,3,2,6,1,1,0,1,1,2,9,4,3,1,2,3,0,1,4083.5882,05/06/2020
8985,4,2,2,2,1,4,3,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,4,4,4,4,4,3,3,1,3,3,3,3,3,4,5,2,5,1,2,0,1,2,1,3,1,5,2,2,2,0,2,6536.4448,05/06/2020
8986,6,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,1,1,2,5,1,1,0,1,1,6,9,4,0,0,2,4,0,2,2782.6854,05/06/2020
8987,6,2,2,2,1,4,3,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,4,4,2,4,3,3,3,3,1,1,3,3,2,3,2,6,2,1,0,1,1,3,9,4,2,1,2,2,0,2,7376.0995,05/06/2020
8988,6,2,2,2,1,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,3,2,3,3,3,3,3,3,3,1,3,3,1,1,1,1,6,1,2,0,3,4,6,9,4,0,0,2,4,0,1,700.2771,05/06/2020
8989,4,2,2,2,1,5,4,3,2,3,4,3,3,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,3,3,4,1,3,3,3,1,1,1,1,1,2,3,4,1,1,0,3,1,7,2,1,13,3,1,1,0,2,11136.8409,05/06/2020
8990,4,2,2,2,1,3,5,4,4,4,4,4,3,4,1,2,2,2,1,1,1,1,1,1,2,1,2,2,3,4,3,4,3,3,9,9,9,1,1,9,9,4,9,1,7,1,2,0,3,2,1,2,1,20,4,1,0,0,2,5871.0997,05/06/2020
8991,5,2,2,2,1,4,4,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,4,3,3,3,3,1,1,1,3,3,2,5,3,4,1,2,0,2,1,4,3,1,7,2,2,1,0,2,10784.959,05/06/2020
8992,6,2,2,1,2,4,4,4,4,4,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,4,3,3,3,3,3,3,1,1,1,3,1,1,3,3,1,1,2,1,4,1,1,9,4,13,3,1,1,0,2,9901.4584,05/06/2020
8993,5,2,2,2,1,4,5,4,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,3,4,3,1,3,3,1,2,1,1,2,2,3,3,2,1,1,0,4,1,6,2,1,7,2,2,0,0,2,3289.7439,05/06/2020
8994,6,2,2,1,2,3,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,3,4,2,3,3,2,3,1,1,3,2,2,3,1,1,1,0,4,1,2,9,4,1,1,2,3,0,2,25472.8181,05/06/2020
8995,6,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,9,3,9,9,3,3,3,3,1,1,3,1,1,9,2,6,1,2,0,1,1,4,9,4,0,0,2,4,0,1,1777.1132,05/06/2020
8996,5,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,4,3,2,4,3,3,3,3,3,3,3,3,1,1,1,6,1,2,0,4,2,3,3,1,0,0,2,4,0,2,3470.5892,05/06/2020
8997,6,2,2,2,1,5,3,3,2,3,3,3,2,3,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,4,3,4,4,1,3,3,3,2,1,1,3,1,3,3,2,1,1,0,4,1,2,9,4,12,3,1,2,0,2,13862.475,05/06/2020
8998,5,2,2,1,2,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,3,4,9,3,4,3,9,9,9,3,3,9,9,1,1,1,6,1,1,0,3,2,4,4,3,0,0,2,4,0,2,2062.4819,05/06/2020
8999,4,2,2,2,1,4,3,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,3,3,1,3,1,1,1,1,3,1,1,3,1,3,1,2,1,3,4,6,3,1,3,1,2,2,0,2,480.6957,05/06/2020
9000,6,2,2,2,1,4,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,4,3,4,4,3,3,3,3,3,3,3,3,1,1,2,6,1,1,0,1,4,2,9,4,1,1,2,4,0,1,4201.3266,05/06/2020
9001,2,2,2,2,1,4,3,2,1,1,1,1,3,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,3,9,4,3,3,3,3,1,1,3,3,1,3,3,4,2,2,0,4,4,7,3,1,3,1,2,2,0,2,13412.1879,05/06/2020
9002,4,2,2,2,1,4,3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,4,4,3,3,3,3,3,1,1,3,4,5,5,1,1,1,1,4,1,2,3,1,1,1,2,2,0,2,23610.5942,05/06/2020
9003,6,2,2,1,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,4,4,3,9,9,3,3,3,1,3,3,3,3,3,3,2,5,2,2,0,1,1,6,9,4,2,1,2,2,0,2,835.0343,05/06/2020
9004,6,2,2,2,1,4,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,3,3,3,4,4,3,3,3,3,3,1,1,1,1,1,2,7,1,1,0,1,1,7,9,4,2,1,2,4,0,1,2058.3013,05/06/2020
9005,5,2,2,2,1,4,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,4,3,4,1,1,3,3,3,3,3,1,3,1,2,1,2,1,1,0,4,2,6,1,1,0,0,2,3,0,2,7106.5736,05/06/2020
9006,6,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,4,3,4,3,3,3,3,3,1,3,3,3,1,1,2,6,1,1,0,2,1,2,9,4,1,1,2,3,0,2,11916.5806,05/06/2020
9007,6,2,2,2,1,3,3,1,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,4,2,2,4,1,3,3,1,3,1,3,3,2,2,1,7,2,1,0,3,1,7,9,4,3,1,2,2,0,1,993.9832,05/06/2020
9008,6,2,2,2,1,4,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,9,9,9,3,3,3,3,3,1,3,3,3,1,1,2,7,1,2,0,1,1,1,9,4,2,1,2,3,0,2,6061.2034,05/06/2020
9009,6,2,2,2,1,3,3,3,3,2,2,2,2,3,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,4,4,3,3,3,3,3,3,1,1,3,3,1,1,2,5,1,2,0,2,1,7,9,4,10,3,1,2,0,2,3683.0837,05/06/2020
9010,6,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,4,3,4,4,3,3,3,1,1,1,1,1,1,1,2,5,1,1,0,1,1,6,9,4,0,0,2,4,0,2,21252.7266,05/06/2020
9011,5,2,2,2,1,4,3,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,3,4,3,4,4,3,9,3,3,3,3,3,3,4,5,2,3,1,1,1,1,4,4,3,1,4,1,2,2,0,2,5053.7383,05/06/2020
9012,6,2,2,2,1,4,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,4,4,4,4,3,3,3,1,3,1,1,3,1,1,3,1,1,1,1,4,1,1,9,4,6,2,2,2,0,2,204322.0774,05/06/2020
9013,6,2,2,2,1,4,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,3,4,3,3,4,2,3,3,3,1,1,1,3,2,9,3,5,1,2,0,1,1,6,9,4,2,1,2,4,0,2,16184.3861,05/06/2020
9014,1,2,2,2,1,1,4,4,4,4,4,3,3,3,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,3,3,3,3,3,1,2,1,4,1,2,1,3,1,4,4,3,18,4,1,1,1,2,994.2352,05/06/2020
9015,6,1,2,2,2,2,4,3,3,3,3,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,4,4,3,3,3,3,3,3,3,1,1,1,1,1,2,4,1,1,1,1,1,4,9,4,13,3,1,1,0,2,2341.1103,05/06/2020
9016,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,4,2,3,2,1,3,3,2,1,1,1,3,2,9,2,6,1,2,0,1,1,7,9,1,2,1,2,3,0,2,11028.6334,05/06/2020
9017,6,2,2,2,1,5,5,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,4,4,2,2,4,3,3,3,1,1,3,3,3,1,1,1,5,1,2,0,3,1,2,9,4,7,2,2,0,0,1,2291.3223,05/06/2020
9018,4,2,2,2,1,4,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,3,4,3,3,3,3,3,2,1,1,3,1,1,3,4,5,2,1,1,1,4,6,3,1,0,0,2,3,0,2,1486.6313,05/06/2020
9019,5,2,2,2,1,4,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,4,4,3,4,3,3,3,3,1,1,3,3,1,1,1,4,1,2,0,4,4,5,1,1,1,1,2,3,0,2,5271.8045,05/06/2020
9020,6,2,2,2,1,3,4,1,1,1,1,1,4,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,4,2,4,4,3,9,9,3,1,1,3,9,1,1,1,5,1,1,0,4,1,4,9,4,3,1,2,1,0,2,662.0715,05/06/2020
9021,5,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,4,2,2,4,1,3,3,3,3,2,1,2,2,3,2,2,1,1,1,2,1,6,1,1,0,0,2,4,1,2,4554.8668,05/06/2020
9022,6,2,2,2,1,4,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,9,4,3,4,3,3,3,3,1,1,3,3,1,1,4,6,2,2,0,1,3,2,9,4,4,1,2,3,0,2,55529.2976,05/06/2020
9023,6,2,2,2,1,4,3,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,4,3,4,4,1,3,3,1,1,1,1,1,2,4,2,3,1,2,1,1,1,4,9,4,3,1,2,2,0,2,3129.4607,05/06/2020
9024,3,2,2,1,2,1,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,4,3,2,2,3,3,3,2,3,1,1,3,1,1,2,4,1,1,1,1,1,7,4,3,7,2,2,2,0,1,1824.4183,05/06/2020
9025,5,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,3,2,4,3,4,3,3,3,3,1,1,3,3,1,5,1,4,2,1,0,1,3,7,3,1,1,1,2,4,0,2,753.2169,05/06/2020
9026,4,2,2,2,1,5,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,3,4,3,4,3,3,3,3,2,3,3,9,9,1,3,2,5,1,2,0,1,1,4,3,1,0,0,2,4,0,1,909.6635,05/06/2020
9027,6,2,2,2,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,3,4,2,3,4,1,3,3,1,1,1,3,1,3,4,2,5,1,1,0,1,1,4,9,4,6,2,2,3,0,1,2054.0309,05/06/2020
9028,6,2,2,2,1,4,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,3,4,3,4,4,3,3,3,3,3,3,3,3,2,3,2,6,1,1,0,1,1,7,9,4,5,2,2,3,0,2,1442.953,05/06/2020
9029,5,2,2,2,1,2,4,3,4,4,4,3,3,4,1,1,2,2,2,1,1,1,1,1,1,2,2,2,4,4,4,4,4,1,3,3,1,3,3,3,3,3,4,2,4,1,2,1,1,1,3,3,1,18,4,1,1,0,2,3799.4275,05/06/2020
9030,5,2,2,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,3,3,4,3,4,1,3,3,1,1,1,3,3,1,5,1,2,1,1,0,4,2,6,3,1,0,0,2,4,0,2,1806.8695,05/06/2020
9031,6,2,1,2,2,3,4,3,1,1,3,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,1,4,3,4,3,3,3,3,1,1,3,1,1,1,2,2,1,1,0,4,3,2,9,4,6,2,2,1,0,2,4583.1022,05/06/2020
9032,1,2,2,2,1,1,2,3,3,3,2,1,3,3,2,1,2,2,1,1,1,1,1,2,1,1,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,1,4,1,6,2,1,0,4,1,1,2,1,11,3,1,3,0,2,30969.2513,05/06/2020
9033,6,2,2,2,1,3,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,4,3,4,4,3,3,3,1,1,1,3,3,3,2,2,5,1,2,0,1,1,1,9,4,1,1,2,3,0,1,18709.9373,05/06/2020
9034,5,2,2,2,1,4,2,3,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,3,4,3,3,4,1,3,3,3,3,3,3,3,1,4,2,3,1,2,1,1,1,6,3,1,6,2,2,3,0,2,3959.864,05/06/2020
9035,6,2,2,2,1,4,3,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,5,2,2,0,4,2,4,9,4,4,1,2,2,0,2,631.9945,05/06/2020
9036,2,2,2,1,2,1,3,2,2,2,4,4,4,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,3,1,3,4,3,1,3,1,3,3,1,1,1,2,9,1,3,1,2,0,3,1,5,4,3,13,3,1,2,3,2,2127.8503,05/06/2020
9037,6,2,2,2,1,4,4,3,2,9,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,1,3,3,2,3,3,3,1,1,1,2,3,3,2,1,6,1,2,0,3,2,6,9,4,99,9,9,1,0,2,1313.2882,05/06/2020
9038,5,2,2,2,1,3,3,4,2,2,4,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,4,1,3,3,4,3,3,3,1,1,1,3,3,1,3,2,4,1,1,1,1,1,4,2,1,9,2,2,2,0,2,2370.1103,05/06/2020
9039,4,2,2,2,1,3,3,2,1,4,4,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,4,4,4,4,3,3,3,3,3,2,3,3,1,1,2,2,2,1,1,1,2,7,2,1,9,2,2,2,0,2,18808.7935,05/06/2020
9040,4,2,2,2,1,5,3,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,2,3,4,3,4,4,3,3,3,3,3,3,3,3,3,4,1,6,2,1,0,3,1,2,2,1,5,2,2,2,9,2,2380.0636,05/06/2020
9041,6,2,2,2,1,2,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,4,4,4,3,3,3,1,1,1,2,1,1,1,3,1,1,2,1,4,1,1,9,4,0,0,2,2,0,2,11042.2643,05/06/2020
9042,5,2,2,2,1,4,3,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,3,3,3,3,3,3,1,1,1,3,3,2,3,1,2,1,2,0,4,2,6,1,1,4,1,2,2,0,2,4675.7254,05/06/2020
9043,4,2,2,2,1,4,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,3,4,4,4,4,3,3,3,3,1,3,3,3,3,3,2,5,1,2,0,1,1,4,3,1,0,0,2,3,0,2,1492.0897,05/06/2020
9044,6,2,2,2,1,4,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,3,4,1,3,3,3,1,3,3,3,1,3,1,4,1,2,0,1,4,4,9,4,6,2,2,3,0,2,1036.5611,05/06/2020
9045,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,4,3,4,4,1,3,3,1,3,3,3,3,2,2,1,3,1,1,0,1,1,4,4,3,4,1,2,4,0,2,665.4406,05/06/2020
9046,3,2,2,2,1,3,2,4,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,3,9,3,9,2,3,3,3,1,3,1,3,3,1,2,2,5,1,1,0,1,1,4,4,3,6,2,2,3,0,2,6285.0175,05/06/2020
9047,6,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,3,3,4,3,3,3,3,3,3,9,9,2,2,1,6,1,2,0,3,1,6,9,4,0,0,2,3,0,2,814.0528,05/06/2020
9048,3,2,2,2,1,4,1,2,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,1,2,1,2,4,4,3,4,4,3,3,3,3,1,1,3,3,1,2,2,3,1,1,1,2,4,3,4,2,9,2,2,4,0,2,22597.576,05/06/2020
9049,6,2,2,2,1,5,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,4,4,3,3,3,3,3,1,3,2,2,3,1,5,1,2,0,3,1,4,9,4,0,0,2,2,0,2,1754.7003,05/06/2020
9050,4,2,2,2,1,4,4,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,4,4,3,4,4,3,3,3,1,3,1,3,3,4,5,2,3,1,2,1,1,1,7,3,1,6,2,2,1,0,2,3331.6251,05/06/2020
9051,3,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,4,3,2,2,3,3,3,2,3,3,3,3,3,4,1,4,1,2,0,4,2,6,3,1,0,0,2,4,0,2,10393.0681,05/06/2020
9052,5,2,2,2,1,4,5,4,4,4,3,1,4,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,2,5,2,5,1,2,0,1,4,2,3,1,15,4,1,0,0,2,3823.7326,05/06/2020
9053,5,2,2,2,1,3,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,4,2,3,9,9,1,1,3,9,9,1,2,1,4,2,2,0,3,4,4,3,1,2,1,2,3,0,2,5368.3739,05/06/2020
9054,6,2,2,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,4,4,3,4,4,3,3,3,3,3,3,3,3,1,1,1,7,1,1,0,3,1,6,9,4,0,0,2,4,0,2,9241.1376,05/06/2020
9055,5,2,2,2,1,4,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,3,1,3,3,3,3,3,1,5,1,2,0,4,4,5,3,1,1,1,2,3,0,2,4413.7663,05/06/2020
9056,5,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,3,3,3,3,3,3,3,2,3,3,3,3,1,1,3,6,1,1,0,1,1,2,3,1,0,0,2,4,0,2,2852.9562,05/06/2020
9057,3,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,4,3,3,2,1,3,3,3,1,3,3,3,1,2,1,5,1,2,0,3,4,4,1,1,0,0,2,4,0,2,756.8785,05/06/2020
9058,5,2,2,2,1,4,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,4,4,4,2,2,3,3,3,3,1,1,1,3,1,5,2,2,1,2,0,1,4,4,3,1,2,1,2,4,0,1,9061.3345,05/06/2020
9059,6,2,2,2,1,4,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,3,3,4,4,3,3,9,3,1,1,9,3,2,2,2,6,2,2,0,1,1,4,9,4,1,1,2,3,0,2,26662.0215,05/06/2020
9060,5,2,2,2,1,4,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,4,1,2,4,3,0,0,2,3,0,1,2901.0554,05/06/2020
9061,6,2,2,2,1,4,3,2,2,2,1,1,3,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,4,3,3,3,2,3,3,2,3,3,3,3,2,2,2,5,1,1,0,1,1,7,9,4,5,2,2,2,0,2,1438.2118,05/06/2020
9062,3,2,2,2,1,4,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,4,4,3,3,4,1,3,3,3,1,1,3,3,1,2,2,4,1,1,1,1,1,6,1,1,6,2,2,3,0,2,2946.4815,05/06/2020
9063,6,2,2,2,1,4,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,4,3,4,4,3,3,3,3,3,1,3,3,1,2,2,6,2,2,0,1,1,6,9,4,1,1,2,4,0,2,1566.0885,05/06/2020
9064,6,2,2,1,2,1,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,3,4,3,3,4,2,3,3,2,1,1,3,1,2,2,2,4,1,2,0,1,1,2,9,4,0,0,2,2,2,1,7434.5038,05/06/2020
9065,4,2,2,2,1,3,3,4,4,4,3,3,2,3,1,2,2,2,1,1,1,1,1,1,1,1,2,2,3,4,3,3,3,3,1,3,1,1,1,1,3,1,2,2,5,2,2,0,3,1,4,1,1,16,4,1,2,0,2,13878.0316,05/06/2020
9066,5,2,2,2,1,4,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,4,4,3,3,3,1,1,1,3,3,3,3,2,2,1,2,0,4,4,7,4,2,4,1,2,3,0,1,2611.7928,05/06/2020
9067,4,2,2,2,1,2,5,4,4,4,4,4,4,4,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,3,3,3,2,3,3,3,1,1,1,3,3,3,3,2,2,1,2,0,4,2,4,1,1,21,4,1,0,0,2,31661.2439,05/06/2020
9068,6,2,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,3,4,3,3,3,3,3,3,3,3,1,3,3,2,2,2,4,2,1,1,1,1,6,9,4,7,2,2,2,0,2,2609.1478,05/06/2020
9069,4,2,2,1,2,5,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,3,3,3,3,4,1,3,3,3,1,1,1,3,3,3,2,6,1,1,0,1,1,6,4,3,3,1,2,3,0,2,1837.9226,05/06/2020
9070,5,2,2,2,1,4,3,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,4,3,3,3,3,3,3,1,3,1,1,3,2,2,1,2,1,2,0,4,2,6,1,1,4,1,2,2,0,2,561.1714,05/06/2020
9071,1,2,2,2,1,4,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,3,3,4,4,3,3,3,3,3,3,3,3,1,2,1,5,1,2,0,3,1,4,4,2,0,0,2,4,0,2,3528.3923,05/06/2020
9072,6,2,2,2,1,2,4,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,3,4,4,4,2,3,3,3,1,1,1,3,3,1,4,2,4,1,2,0,1,4,4,9,4,6,2,2,1,0,2,1542.1105,05/06/2020
9073,4,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,3,1,3,3,4,3,3,3,3,3,1,1,1,1,2,2,3,1,1,1,1,1,3,3,1,0,0,2,4,0,1,3808.598,05/06/2020
9074,4,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,4,4,3,4,4,3,3,3,3,3,3,3,3,1,5,2,5,1,1,0,1,1,2,3,1,0,0,2,4,0,1,22983.5858,05/06/2020
9075,4,2,2,2,1,4,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,4,4,3,3,3,2,3,1,2,1,3,1,3,2,3,1,2,1,1,0,4,1,3,3,1,3,1,2,3,1,2,5414.881,05/06/2020
9076,3,2,2,2,1,1,4,3,3,3,2,1,2,3,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,3,4,3,3,3,2,1,1,1,3,1,1,1,3,1,1,0,4,4,4,2,1,10,3,1,1,3,2,1970.2225,05/06/2020
9077,6,2,2,2,1,3,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,4,3,2,4,3,3,3,3,1,1,1,3,1,2,3,3,1,1,1,1,1,2,9,4,4,1,2,3,2,2,5339.3886,05/06/2020
9078,5,2,2,2,1,4,4,3,3,3,1,1,4,4,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,4,4,3,3,1,3,1,3,1,1,3,3,4,5,1,2,2,1,0,4,2,6,3,1,12,3,1,1,0,2,1821.3185,05/06/2020
9079,5,2,2,2,1,5,4,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,4,4,4,4,3,3,3,1,1,1,3,3,1,1,2,4,1,2,1,1,1,4,1,1,21,4,1,1,0,2,1758.1218,05/06/2020
9080,5,2,2,2,1,5,1,3,2,2,1,2,3,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,3,3,4,2,3,3,2,1,1,3,3,1,3,1,2,1,2,0,4,3,7,3,1,8,2,2,4,0,2,1959.5106,05/06/2020
9081,5,2,2,2,1,4,3,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,4,3,3,4,1,3,3,3,3,1,3,3,1,1,2,3,2,2,1,1,1,7,1,1,4,1,2,2,0,2,4202.4937,05/06/2020
9082,6,2,2,2,1,5,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,1,6,2,1,0,3,4,6,9,4,0,0,2,4,0,2,363.092,05/06/2020
